time,open,high,low,close,"US07Y, TVC: Open","US07Y, TVC: High","US07Y, TVC: Low","US07Y, TVC: Close","US05Y, TVC: Open","US05Y, TVC: High","US05Y, TVC: Low","US05Y, TVC: Close","US30Y, TVC: Open","US30Y, TVC: High","US30Y, TVC: Low","US30Y, TVC: Close","US10Y, TVC: Open","US10Y, TVC: High","US10Y, TVC: Low","US10Y, TVC: Close",Volume,Volume MA
2020-05-26T13:30:00Z,233.44,233.57,231.45,232.42,0.5472,0.5524,0.5339,0.5403,0.3662,0.3694,0.3542,0.3558,1.4307,1.435,1.4198,1.4285,0.7051,0.7088,0.692,0.6986,680552,468430.7
2020-05-26T14:30:00Z,232.4,232.48,230.695,230.99,0.5408,0.5431,0.5334,0.5334,0.3566,0.3582,0.3486,0.3502,1.4285,1.4366,1.4214,1.4214,0.6986,0.7026,0.6933,0.6933,477697,470115.2
2020-05-26T15:30:00Z,230.99,230.99,229.74,230.7,0.5339,0.5466,0.5328,0.5391,0.351,0.3598,0.3486,0.3566,1.4214,1.4409,1.419,1.4345,0.6928,0.7096,0.6924,0.7043,409491,473125.55
2020-05-26T16:30:00Z,230.7,231.52,230.7,231.47,0.5403,0.5403,0.5299,0.5368,0.3558,0.3558,0.3462,0.351,1.4345,1.4356,1.4256,1.435,0.7039,0.7043,0.6924,0.6994,304556,467969.3
2020-05-26T17:30:00Z,231.45,231.46,230.75,230.85,0.5368,0.5408,0.5334,0.5357,0.3518,0.3558,0.3494,0.3534,1.4353,1.4447,1.4341,1.4422,0.6998,0.7071,0.699,0.7022,264055,459912.4
2020-05-26T18:30:00Z,230.89,230.94,229.92,230.03,0.5362,0.5414,0.5345,0.5368,0.3526,0.3582,0.3518,0.3534,1.4424,1.4446,1.4401,1.4406,0.7018,0.7067,0.7006,0.7006,272865,453316.8
2020-05-26T19:30:00Z,230.02,230.23,228.79,229.14,0.5374,0.5403,0.5178,0.5195,0.3534,0.3558,0.3406,0.3406,1.4406,1.4427,1.4196,1.4219,0.7018,0.7047,0.6827,0.6831,935846,453085.5
2020-05-27T13:30:00Z,228.51,229.07,226.09,226.79,0.5478,0.5489,0.5265,0.527,0.3638,0.3654,0.3446,0.3454,1.4612,1.4635,1.4459,1.4482,0.7145,0.7157,0.6941,0.6945,1634767,492021.3
2020-05-27T14:30:00Z,226.77,226.82,223.94,225.86,0.5265,0.527,0.5011,0.5063,0.3446,0.3454,0.3214,0.323,1.4484,1.4484,1.4231,1.4282,0.6941,0.6941,0.6688,0.6733,1276606,532816.65
2020-05-27T15:30:00Z,225.82,227.2,224.64,226.78,0.5057,0.5109,0.4965,0.5086,0.3222,0.3358,0.3198,0.3334,1.4282,1.43,1.417,1.4259,0.6733,0.6753,0.6635,0.6725,996693,562964.05
